192.168.1.103 - - [30/Jul/2025:07:53:35 +0000] "GET /identity/v3/ HTTP/1.1" 200 504 "-" "curl/8.5.0"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "GET /share/v2/9f1a7bc691a54a0a852746b341f6f63e/services?host=np0000031982 HTTP/1.1" 200 719 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "GET /share/v1/9f1a7bc691a54a0a852746b341f6f63e/os-services HTTP/1.1" 200 807 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "GET /share/v1/9f1a7bc691a54a0a852746b341f6f63e/os-services?state=up HTTP/1.1" 200 807 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "GET /share/v1/9f1a7bc691a54a0a852746b341f6f63e/os-services HTTP/1.1" 200 807 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "GET /share/v2/9f1a7bc691a54a0a852746b341f6f63e/services?state=up HTTP/1.1" 200 940 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "GET /share/v1/9f1a7bc691a54a0a852746b341f6f63e/os-services HTTP/1.1" 200 807 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "GET /share/v1/9f1a7bc691a54a0a852746b341f6f63e/os-services?status=enabled HTTP/1.1" 200 807 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "GET /share/v1/9f1a7bc691a54a0a852746b341f6f63e/os-services HTTP/1.1" 200 807 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "GET /share/v2/9f1a7bc691a54a0a852746b341f6f63e/services?status=enabled HTTP/1.1" 200 940 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "GET /share/v1/9f1a7bc691a54a0a852746b341f6f63e/os-services HTTP/1.1" 200 807 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "GET /share/v1/9f1a7bc691a54a0a852746b341f6f63e/os-services HTTP/1.1" 200 807 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "GET /share/v1/9f1a7bc691a54a0a852746b341f6f63e/os-services HTTP/1.1" 200 807 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "GET /share/v2/9f1a7bc691a54a0a852746b341f6f63e/services HTTP/1.1" 200 940 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "DELETE /identity/v3/users/7777e69ac0fd4e2cb9f9f4011a30b19b HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3864 "-" "python-keystoneclient"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "GET /networking/v2.0/security-groups?tenant_id=9f1a7bc691a54a0a852746b341f6f63e&name=default HTTP/1.1" 200 3152 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "DELETE /networking/v2.0/security-groups/9f31eaf5-9fd6-42b9-8afb-bd20818c60fd HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:28 +0000] "DELETE /identity/v3/projects/9f1a7bc691a54a0a852746b341f6f63e HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "POST /identity/v3/projects HTTP/1.1" 201 633 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "POST /identity/v3/users HTTP/1.1" 201 551 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "PUT /identity/v3/projects/d5ae43da611e4fb7a6528049047ca069/users/73952f66ab4146eaa521f92eb461a5a6/roles/45639e3f12014f8bb2f141ec952c731c HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3830 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "POST /identity/v3/projects HTTP/1.1" 201 631 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "POST /identity/v3/users HTTP/1.1" 201 550 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "PUT /identity/v3/projects/085a965bc15e44d4a96edf874e9b90d7/users/1d402ad47280439096e6b6085bedb8a8/roles/45639e3f12014f8bb2f141ec952c731c HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3828 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "POST /identity/v3/projects HTTP/1.1" 201 633 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "POST /identity/v3/users HTTP/1.1" 201 550 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "PUT /identity/v3/projects/dbe6d075dade4ebd97b540a1405ecb96/users/6df0c07614e542d8a92b45c34a9af152/roles/2f170876d5794d32b4820ca285967826 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "PUT /identity/v3/projects/dbe6d075dade4ebd97b540a1405ecb96/users/6df0c07614e542d8a92b45c34a9af152/roles/2f170876d5794d32b4820ca285967826 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3953 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "POST /identity/v3/users HTTP/1.1" 201 685 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "PUT /identity/v3/projects/dbe6d075dade4ebd97b540a1405ecb96/users/2206d2e44f5d42f38e99a5a328b1b85b/roles/45639e3f12014f8bb2f141ec952c731c HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3825 "-" "python-keystoneclient"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "POST /share/v1/d5ae43da611e4fb7a6528049047ca069/security-services HTTP/1.1" 200 773 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "POST /share/v1/d5ae43da611e4fb7a6528049047ca069/share-networks HTTP/1.1" 200 705 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:29 +0000] "POST /share/v1/d5ae43da611e4fb7a6528049047ca069/share-networks/23376ab9-52aa-419c-a15b-7d352443d55a/action HTTP/1.1" 200 705 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3823 "-" "python-keystoneclient"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "POST /share/v2/085a965bc15e44d4a96edf874e9b90d7/security-services HTTP/1.1" 200 682 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "POST /share/v2/085a965bc15e44d4a96edf874e9b90d7/share-networks HTTP/1.1" 200 1023 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "POST /share/v2/085a965bc15e44d4a96edf874e9b90d7/share-networks/8188327d-e638-4c68-8656-da804c03f01e/action HTTP/1.1" 200 1023 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "GET /share/v1/d5ae43da611e4fb7a6528049047ca069/share-networks HTTP/1.1" 200 393 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "DELETE /share/v1/d5ae43da611e4fb7a6528049047ca069/security-services/26f66ca0-80d2-4c3c-8b3e-9805c4bd39ab HTTP/1.1" 403 415 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "GET /share/v1/d5ae43da611e4fb7a6528049047ca069/share-networks/detail?created_before=2002-10-10&created_since=2001-01-01&neutron_net_id=1111&neutron_subnet_id=2222&network_type=vlan&segmentation_id=1000&cidr=10.0.0.0%2F24&ip_version=4&name=sn_with_ldap_ss HTTP/1.1" 200 708 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3948 "-" "python-keystoneclient"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "GET /share/v2/dbe6d075dade4ebd97b540a1405ecb96/share-networks/detail?all_tenants=1 HTTP/1.1" 200 1711 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "GET /share/v2/dbe6d075dade4ebd97b540a1405ecb96/share-networks/detail?project_id=085a965bc15e44d4a96edf874e9b90d7 HTTP/1.1" 200 1026 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "GET /share/v1/d5ae43da611e4fb7a6528049047ca069/share-networks/detail?security_service_id=26f66ca0-80d2-4c3c-8b3e-9805c4bd39ab HTTP/1.1" 200 708 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "GET /share/v1/d5ae43da611e4fb7a6528049047ca069/security-services?share_network_id=23376ab9-52aa-419c-a15b-7d352443d55a HTTP/1.1" 200 440 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "GET /share/v2/d5ae43da611e4fb7a6528049047ca069/share-networks/detail?name~=ldap_ss&description~=fa HTTP/1.1" 200 1004 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "GET /share/v2/d5ae43da611e4fb7a6528049047ca069/share-networks/detail HTTP/1.1" 200 1004 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "GET /share/v1/d5ae43da611e4fb7a6528049047ca069/share-networks/detail?all_tenants=1 HTTP/1.1" 200 708 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "GET /share/v1/d5ae43da611e4fb7a6528049047ca069/share-networks/detail?project_id=some_project HTTP/1.1" 200 708 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "DELETE /identity/v3/users/2206d2e44f5d42f38e99a5a328b1b85b HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "DELETE /share/v1/d5ae43da611e4fb7a6528049047ca069/share-networks/23376ab9-52aa-419c-a15b-7d352443d55a HTTP/1.1" 202 311 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "GET /share/v1/d5ae43da611e4fb7a6528049047ca069/share-networks/23376ab9-52aa-419c-a15b-7d352443d55a HTTP/1.1" 404 422 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "DELETE /identity/v3/users/73952f66ab4146eaa521f92eb461a5a6 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "GET /share/v2/1c22abfaa812405b936e1facd712fc1e/share-access-rules?share_id=5ea0dd03-10a3-41e0-9c90-b085c0548d7d HTTP/1.1" 200 579 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "POST /share/v2/1c22abfaa812405b936e1facd712fc1e/shares/5ea0dd03-10a3-41e0-9c90-b085c0548d7d/action HTTP/1.1" 400 387 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "DELETE /identity/v3/users/1d402ad47280439096e6b6085bedb8a8 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "POST /share/v2/1c22abfaa812405b936e1facd712fc1e/shares/5ea0dd03-10a3-41e0-9c90-b085c0548d7d/action HTTP/1.1" 400 390 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "DELETE /identity/v3/users/6df0c07614e542d8a92b45c34a9af152 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "POST /share/v2/1c22abfaa812405b936e1facd712fc1e/shares/5ea0dd03-10a3-41e0-9c90-b085c0548d7d/action HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:30 +0000] "GET /share/v2/1c22abfaa812405b936e1facd712fc1e/share-access-rules?share_id=5ea0dd03-10a3-41e0-9c90-b085c0548d7d HTTP/1.1" 200 587 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3864 "-" "python-keystoneclient"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /share/v2/40fab8f38ffc494dadf86d8cfa006cb9/shares/7303c6ba-c8a7-415d-9076-4ac3ebe1ed4f HTTP/1.1" 404 384 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /share/v2/40fab8f38ffc494dadf86d8cfa006cb9/types/5494ef4c-d6a1-4272-959b-1645880621c3 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /share/v2/40fab8f38ffc494dadf86d8cfa006cb9/types/5494ef4c-d6a1-4272-959b-1645880621c3 HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /share/v2/39f67235da034c7b9a806796311e8492/messages HTTP/1.1" 200 8345 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /share/v2/39f67235da034c7b9a806796311e8492/messages/bfc1e0ee-819f-4a7d-8fa7-7f6600c5e8ab HTTP/1.1" 200 1114 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /identity/v3/users/cc36639af6b74fecb8f899dd235a9dc8 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /share/v2/39f67235da034c7b9a806796311e8492/messages/bfc1e0ee-819f-4a7d-8fa7-7f6600c5e8ab HTTP/1.1" 204 295 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /networking/v2.0/security-groups?tenant_id=dbe6d075dade4ebd97b540a1405ecb96&name=default HTTP/1.1" 200 3152 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /identity/v3/users/e5cdefe5837247afa1dc36bbc05ff32a HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /share/v2/39f67235da034c7b9a806796311e8492/shares/a5620955-34ad-4973-a715-bf214c424c26 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /share/v2/39f67235da034c7b9a806796311e8492/types/9ed6effd-7e2a-468c-968a-0365cfc3c6ff HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /networking/v2.0/security-groups/2bc641bf-8e94-4a77-8bc8-d00d18479fc4 HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /identity/v3/users/8974f0d86aac4ccaad12dc213c938ea4 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /share/v2/39f67235da034c7b9a806796311e8492/types/9ed6effd-7e2a-468c-968a-0365cfc3c6ff HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /share/v2/39f67235da034c7b9a806796311e8492/types/a3217fe5-8722-41cd-bb15-40b6e2e901cc HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /share/v2/39f67235da034c7b9a806796311e8492/types/a3217fe5-8722-41cd-bb15-40b6e2e901cc HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /share/v2/39f67235da034c7b9a806796311e8492/types/b71bbff2-8a59-4cf5-b361-39fe937ff409 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /identity/v3/projects/dbe6d075dade4ebd97b540a1405ecb96 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /share/v2/39f67235da034c7b9a806796311e8492/types/b71bbff2-8a59-4cf5-b361-39fe937ff409 HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /share/v2/39f67235da034c7b9a806796311e8492/types/4cbd48a0-a8fa-47a0-afdf-b30a3ebfb120 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /share/v2/39f67235da034c7b9a806796311e8492/types/4cbd48a0-a8fa-47a0-afdf-b30a3ebfb120 HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3864 "-" "python-keystoneclient"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /share/v2/39f67235da034c7b9a806796311e8492/types/23af6efc-9a55-47b1-924c-3c726f7b4662 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /share/v2/39f67235da034c7b9a806796311e8492/types/23af6efc-9a55-47b1-924c-3c726f7b4662 HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /share/v2/39f67235da034c7b9a806796311e8492/types/b7716bba-7536-4469-af9c-31a0732351ed HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /share/v2/39f67235da034c7b9a806796311e8492/types/b7716bba-7536-4469-af9c-31a0732351ed HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /networking/v2.0/security-groups?tenant_id=d5ae43da611e4fb7a6528049047ca069&name=default HTTP/1.1" 200 3152 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /share/v2/39f67235da034c7b9a806796311e8492/types/c92e99e0-568a-4409-93ae-135211904fef HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /share/v2/39f67235da034c7b9a806796311e8492/types/c92e99e0-568a-4409-93ae-135211904fef HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /share/v2/39f67235da034c7b9a806796311e8492/types/05e99868-2be5-4209-8ed6-9857597c0ac7 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /share/v2/39f67235da034c7b9a806796311e8492/types/05e99868-2be5-4209-8ed6-9857597c0ac7 HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /networking/v2.0/security-groups?tenant_id=40fab8f38ffc494dadf86d8cfa006cb9&name=default HTTP/1.1" 200 3152 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /share/v2/39f67235da034c7b9a806796311e8492/types/42fb5005-cf32-4ff8-8a07-beaeeacf9094 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /share/v2/39f67235da034c7b9a806796311e8492/types/42fb5005-cf32-4ff8-8a07-beaeeacf9094 HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /share/v2/39f67235da034c7b9a806796311e8492/types/0c4d55b3-0bab-4537-8319-9a68d8c9f09a HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /share/v2/39f67235da034c7b9a806796311e8492/types/0c4d55b3-0bab-4537-8319-9a68d8c9f09a HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /networking/v2.0/security-groups/8cc19cd5-e77e-41f9-8498-3500ef8c73e2 HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /identity/v3/users/1ff695ba8d624242808feae938c2d9ff HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /networking/v2.0/security-groups/289ae5a1-8ebd-4e1b-8a58-264494737bbe HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /identity/v3/projects/d5ae43da611e4fb7a6528049047ca069 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /identity/v3/projects/40fab8f38ffc494dadf86d8cfa006cb9 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3864 "-" "python-keystoneclient"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /networking/v2.0/security-groups?tenant_id=085a965bc15e44d4a96edf874e9b90d7&name=default HTTP/1.1" 200 3152 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /networking/v2.0/security-groups?tenant_id=39f67235da034c7b9a806796311e8492&name=default HTTP/1.1" 200 3152 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "GET /networking/v2.0/security-groups?tenant_id=7b40d6fe24ef4dabae17ee369ffe07f7&name=default HTTP/1.1" 200 3152 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:31 +0000] "DELETE /networking/v2.0/security-groups/5b468731-8bc5-46a5-9f83-edcbc5b31ac4 HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:32 +0000] "DELETE /networking/v2.0/security-groups/120c7ce3-a374-4469-9888-7161ffcab5b4 HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:32 +0000] "DELETE /identity/v3/projects/085a965bc15e44d4a96edf874e9b90d7 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:32 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:32 +0000] "DELETE /identity/v3/projects/39f67235da034c7b9a806796311e8492 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:32 +0000] "DELETE /networking/v2.0/security-groups/b5acf709-0b31-41d5-8365-dc52021bb11c HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:32 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:32 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:32 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:32 +0000] "DELETE /identity/v3/projects/7b40d6fe24ef4dabae17ee369ffe07f7 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.103 - - [30/Jul/2025:08:00:32 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
